0.0	1.82	-0.0
0.0	1.82	-0.0
0.0	1.82	-0.0
-0.0	1.82	-0.0
-0.0	1.82	-0.0
-0.0	1.82	-0.0
-0.0	1.82	-0.0
-0.0	1.82	-0.0
-0.0	1.82	-0.0
-0.0	1.82	-0.0
-0.0	1.82	-0.0
-0.0	1.82	-0.0
-0.0	1.82	-0.0
-0.0	1.82	-0.0
-0.0	1.82	-0.0
-0.0	1.82	-0.0
-0.0	1.82	-0.0
-0.0	1.82	-0.0
-0.0	1.82	-0.0
-0.0	1.82	-0.0
-0.0	1.82	-0.0
-0.0	1.82	-0.0
-0.0	1.82	-0.0
0.0	1.82	-0.0
0.0	1.82	-0.0
0.0	1.82	-0.0
0.0	1.82	-0.0
0.0	1.82	-0.0
0.0	1.82	-0.0
0.0	1.82	-0.0
0.0	1.82	-0.0
0.0	1.82	-0.0
0.0	1.82	-0.0
0.0	1.82	-0.0
0.0	1.82	-0.0
0.0	1.82	-0.0
0.0	1.82	-0.0
0.0	1.82	-0.0
0.0	1.82	-0.0
-0.0	1.82	-0.0
-0.0	1.82	-0.0
-0.0	1.82	-0.0
-0.0	1.82	-0.0
-0.0	1.82	-0.0
0.0	1.82	-0.0
0.0	1.82	-0.0
0.0	1.82	-0.0
0.0	1.82	-0.0
0.0	1.82	-0.0
0.0	1.82	-0.0
0.0	1.82	-0.0
0.0	1.82	-0.0
-0.0	1.82	-0.0
-0.0	1.82	-0.0
-0.0	1.82	-0.0
-0.0	1.82	-0.0
0.0	1.82	0.0
0.0	1.82	0.0
0.0	1.82	0.01
0.0	1.82	0.01
0.0	1.82	0.02
0.0	1.82	0.02
0.0	1.82	0.03
0.0	1.82	0.04
0.0	1.82	0.05
0.0	1.82	0.06
0.0	1.81	0.07
0.0	1.81	0.08
0.01	1.8	0.1
0.01	1.8	0.11
0.01	1.79	0.12
0.01	1.78	0.14
0.01	1.78	0.15
0.01	1.77	0.17
0.01	1.76	0.19
0.01	1.75	0.21
0.01	1.74	0.22
0.01	1.73	0.24
0.01	1.71	0.26
0.01	1.7	0.28
0.01	1.69	0.31
0.01	1.67	0.33
0.01	1.66	0.35
0.01	1.64	0.38
0.02	1.62	0.4
0.02	1.6	0.43
0.02	1.58	0.45
0.02	1.57	0.48
0.03	1.55	0.51
0.03	1.53	0.53
0.04	1.51	0.56
0.04	1.48	0.59
0.05	1.46	0.62
0.06	1.44	0.65
0.06	1.41	0.69
0.07	1.39	0.72
0.08	1.36	0.75
0.09	1.34	0.79
0.1	1.32	0.82
0.11	1.29	0.86
0.12	1.27	0.89
0.13	1.26	0.93
0.15	1.24	0.96
0.16	1.23	1.0
0.17	1.22	1.04
0.18	1.21	1.08
0.19	1.2	1.12
0.2	1.19	1.16
0.2	1.18	1.2
0.2	1.17	1.25
0.2	1.16	1.29
0.2	1.16	1.33
0.19	1.15	1.37
0.19	1.15	1.42
0.19	1.14	1.46
0.19	1.14	1.51
0.19	1.14	1.56
0.19	1.13	1.61
0.19	1.13	1.66
0.19	1.13	1.71
0.2	1.12	1.76
0.2	1.12	1.82
0.2	1.12	1.87
0.21	1.12	1.92
0.21	1.12	1.97
0.21	1.12	2.03
0.22	1.11	2.08
0.22	1.11	2.14
0.22	1.11	2.21
0.23	1.11	2.26
0.23	1.11	2.33
0.24	1.11	2.39
0.25	1.11	2.45
0.26	1.11	2.51
0.27	1.11	2.58
0.28	1.11	2.65
0.29	1.11	2.71
0.31	1.11	2.78
0.32	1.11	2.85
0.34	1.11	2.92
0.36	1.11	2.99
0.38	1.11	3.06
0.39	1.1	3.13
0.41	1.1	3.2
0.44	1.1	3.29
0.45	1.1	3.35
0.46	1.1	3.41
0.47	1.1	3.46
0.48	1.1	3.51
0.49	1.1	3.56
0.5	1.1	3.6
0.5	1.1	3.63
0.5	1.1	3.66
0.5	1.1	3.69
0.5	1.1	3.71
0.5	1.1	3.74
0.5	1.1	3.75
0.51	1.1	3.77
0.51	1.1	3.78
0.51	1.1	3.79
0.51	1.1	3.8
0.51	1.1	3.81
0.52	1.1	3.81
0.52	1.1	3.82
0.53	1.1	3.82
0.53	1.1	3.83
0.54	1.1	3.83
0.55	1.1	3.83
0.56	1.1	3.83
0.56	1.1	3.83
0.57	1.1	3.82
0.58	1.1	3.82
0.59	1.1	3.81
0.59	1.1	3.81
0.6	1.1	3.8
0.6	1.1	3.79
0.61	1.1	3.78
0.62	1.1	3.77
0.62	1.1	3.76
0.63	1.1	3.75
0.63	1.1	3.74
0.63	1.1	3.73
0.63	1.1	3.71
0.63	1.1	3.7
0.63	1.1	3.69
0.62	1.1	3.67
0.62	1.1	3.66
0.61	1.1	3.64
0.61	1.1	3.62
0.6	1.1	3.61
0.59	1.1	3.59
0.58	1.1	3.57
0.57	1.1	3.56
0.55	1.1	3.54
0.54	1.1	3.53
0.52	1.1	3.51
0.51	1.1	3.5
0.49	1.1	3.49
0.47	1.1	3.49
0.45	1.1	3.48
0.43	1.1	3.48
0.41	1.1	3.47
0.39	1.1	3.47
0.37	1.1	3.47
0.35	1.1	3.47
0.32	1.1	3.47
0.3	1.1	3.47
0.28	1.1	3.46
0.26	1.1	3.46
0.25	1.1	3.45
0.23	1.1	3.45
0.22	1.1	3.44
0.21	1.1	3.44
0.2	1.1	3.43
0.2	1.1	3.43
0.2	1.1	3.42
0.19	1.1	3.42
0.19	1.1	3.41
0.19	1.1	3.4
0.19	1.1	3.4
0.19	1.1	3.39
0.19	1.1	3.38
0.19	1.1	3.37
0.19	1.1	3.36
0.19	1.1	3.35
0.19	1.1	3.34
0.19	1.1	3.33
0.19	1.1	3.33
0.19	1.1	3.33
0.19	1.1	3.33
0.19	1.1	3.33
0.19	1.1	3.33
0.19	1.1	3.33
0.19	1.1	3.32
0.19	1.1	3.32
0.19	1.1	3.32
0.2	1.1	3.31
0.2	1.1	3.31
0.2	1.1	3.3
0.21	1.1	3.3
0.21	1.1	3.29
0.21	1.1	3.28
0.21	1.1	3.27
0.21	1.1	3.26
0.22	1.1	3.25
0.22	1.1	3.24
0.22	1.1	3.22
0.22	1.1	3.21
0.21	1.1	3.19
0.21	1.1	3.17
0.21	1.1	3.16
0.21	1.1	3.14
0.2	1.1	3.12
0.2	1.1	3.1
0.2	1.1	3.07
0.19	1.1	3.05
0.19	1.1	3.03
0.18	1.1	3.0
0.18	1.1	2.98
0.18	1.1	2.95
0.18	1.1	2.93
0.18	1.1	2.9
0.19	1.1	2.88
0.2	1.1	2.85
0.21	1.1	2.83
0.22	1.1	2.81
0.23	1.1	2.78
0.24	1.1	2.76
0.25	1.1	2.74
0.26	1.1	2.71
0.27	1.1	2.68
0.28	1.1	2.66
0.28	1.1	2.63
0.29	1.1	2.61
0.29	1.1	2.58
0.29	1.1	2.56
0.29	1.1	2.54
0.29	1.1	2.52
0.29	1.1	2.5
0.29	1.1	2.47
0.29	1.1	2.45
0.3	1.1	2.42
0.3	1.1	2.4
0.31	1.1	2.37
0.31	1.1	2.35
0.32	1.1	2.32
0.33	1.1	2.3
0.35	1.1	2.27
0.36	1.1	2.26
0.38	1.1	2.24
0.39	1.1	2.22
0.41	1.1	2.21
0.43	1.1	2.19
0.45	1.1	2.18
0.47	1.1	2.17
0.49	1.1	2.15
0.51	1.1	2.14
0.53	1.1	2.12
0.56	1.1	2.11
0.58	1.1	2.1
0.61	1.1	2.09
0.64	1.1	2.09
0.66	1.1	2.08
0.69	1.1	2.08
0.73	1.1	2.07
0.75	1.1	2.07
0.78	1.1	2.08
0.81	1.1	2.08
0.83	1.1	2.08
0.85	1.1	2.08
0.87	1.1	2.08
0.88	1.1	2.08
0.89	1.1	2.08
0.9	1.1	2.08
0.91	1.1	2.08
0.92	1.1	2.09
0.92	1.1	2.09
0.93	1.1	2.1
0.94	1.1	2.11
0.94	1.1	2.12
0.95	1.1	2.13
0.96	1.1	2.14
0.97	1.1	2.15
0.98	1.1	2.16
0.99	1.1	2.17
1.0	1.1	2.19
1.01	1.1	2.2
1.03	1.1	2.21
1.04	1.1	2.22
1.06	1.1	2.23
1.08	1.1	2.24
1.1	1.1	2.25
1.12	1.1	2.26
1.14	1.1	2.27
1.16	1.1	2.27
1.19	1.1	2.28
1.21	1.1	2.29
1.24	1.1	2.31
1.26	1.1	2.32
1.29	1.1	2.33
1.31	1.1	2.34
1.33	1.1	2.36
1.35	1.1	2.38
1.36	1.1	2.39
1.38	1.1	2.41
1.39	1.1	2.43
1.4	1.1	2.45
1.42	1.1	2.47
1.43	1.1	2.49
1.44	1.1	2.51
1.45	1.1	2.54
1.46	1.1	2.56
1.47	1.1	2.59
1.47	1.1	2.61
1.48	1.1	2.63
1.48	1.1	2.66
1.48	1.1	2.68
1.47	1.1	2.7
1.47	1.1	2.72
1.46	1.1	2.74
1.45	1.1	2.76
1.45	1.1	2.77
1.44	1.1	2.79
1.43	1.1	2.8
1.42	1.1	2.81
1.41	1.1	2.82
1.41	1.1	2.82
1.4	1.1	2.83
1.4	1.1	2.83
1.4	1.1	2.83
1.4	1.1	2.84
1.4	1.1	2.84
1.4	1.1	2.85
1.4	1.1	2.85
1.41	1.1	2.86
1.41	1.1	2.87
1.41	1.1	2.88
1.42	1.1	2.88
1.42	1.1	2.9
1.43	1.1	2.9
1.44	1.1	2.91
1.45	1.1	2.92
1.46	1.1	2.93
1.47	1.1	2.93
1.48	1.1	2.94
1.49	1.1	2.94
1.49	1.1	2.94
1.5	1.1	2.94
1.51	1.1	2.94
1.51	1.1	2.94
1.51	1.1	2.93
1.51	1.1	2.93
1.51	1.1	2.93
1.51	1.1	2.93
1.51	1.1	2.92
1.51	1.1	2.92
1.5	1.1	2.92
1.5	1.1	2.91
1.49	1.1	2.91
1.48	1.1	2.9
1.48	1.1	2.9
1.47	1.1	2.89
1.46	1.1	2.89
1.45	1.1	2.88
1.43	1.1	2.87
1.42	1.1	2.87
1.4	1.1	2.86
1.39	1.1	2.86
1.37	1.1	2.85
1.36	1.1	2.84
1.34	1.1	2.84
1.32	1.1	2.84
1.29	1.1	2.83
1.27	1.1	2.83
1.25	1.1	2.83
1.22	1.1	2.83
1.2	1.1	2.82
1.17	1.1	2.82
1.14	1.1	2.82
1.12	1.1	2.81
1.08	1.1	2.81
1.06	1.1	2.8
1.03	1.1	2.79
1.0	1.1	2.78
0.97	1.1	2.77
0.94	1.1	2.76
0.9	1.1	2.74
0.87	1.1	2.73
0.84	1.1	2.72
0.8	1.1	2.7
0.77	1.1	2.68
0.73	1.1	2.67
0.69	1.1	2.65
0.65	1.1	2.63
0.62	1.1	2.62
0.59	1.1	2.61
0.56	1.1	2.61
0.53	1.1	2.61
0.5	1.1	2.61
0.47	1.1	2.61
0.44	1.1	2.62
0.41	1.1	2.62
0.39	1.1	2.63
0.37	1.1	2.64
0.35	1.1	2.64
0.33	1.1	2.65
0.32	1.1	2.66
0.3	1.1	2.67
0.29	1.1	2.68
0.28	1.1	2.68
0.28	1.1	2.69
0.27	1.1	2.7
0.27	1.1	2.71
0.26	1.1	2.71
0.26	1.1	2.72
0.26	1.1	2.72
0.26	1.1	2.73
0.27	1.1	2.73
